PDL;Energie;Fournisseur;N° de facture;Date de facture;Date de début;Date de fin;Etat de la facture;Total consommation;Total énergie facturée €;Total TURPE €;Total Taxes €;Total HTVA €;TVA - Taux réduit €;TVA - Taux normal €;TVA €;Total TTC €;Prix moyen kWh c€/kWh;CSPE €;Taux CSPE c€/kWh;CTA €;TCCFE €;Taux TCCFE c€/kWh;TDCFE €;Taux TDCFE c€/kWh;Consommation Base;Consommation HP;Consommation HC;Consommation HPB;Consommation HCB;Consommation HPH;Consommation HCH;Consommation Pointe;Energie facturée Base;Taux kWh Base c€/kWh;Energie facturée HP;Taux kWh HP c€/kWh;Energie facturée HC;Taux kWh HC c€/kWh;Energie facturée HPB;Taux kWh HPB c€/kWh;Energie facturée HCB;Taux kWh HCB c€/kWh;Energie facturée HPH;Taux kWh HPH c€/kWh;Energie facturée HCH;Taux kWh HCH c€/kWh;Energie facturée Pointe;Taux kWh Pointe c€/kWh;ENEDIS - Total TURPE €;ENEDIS - Total TURPE €CTA €;ENEDIS - Total TURPE €Total HTVA €;ENEDIS - Total TURPE €TVA €;ENEDIS - Total TURPE €Total TTC €
30002220795513;Electricité;EDF;10175627090;21/06/2023;08/05/2023;21/06/2023;Validée;3502;1156,42;169,66;24,37;1008,12;;201,63;201,63;1209,75;28,09;3,5;;20,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220795513;Electricité;EDF;10189065537;21/12/2023;08/11/2023;21/12/2023;Validée;6167;4404,13;381,65;28,6;3665,32;;733,07;733,07;4398,39;58,97;6,17;;22,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220795513;Electricité;EDF;10173417040;21/05/2023;08/04/2023;21/05/2023;Validée;2314;735,82;158;22,52;702,17;;140,42;140,42;842,59;29,37;2,32;;20,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220795513;Electricité;EDF;10218892990;27/01/2025;08/12/2024;31/12/2024;Validée;-558;-118;141,88;-16,64;-2,54;;-0,5;-0,5;-3,04;-2,53;-11,72;;-4,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220795513;Electricité;EDF;10216593672;27/12/2024;01/01/2024;27/12/2024;Validée;44106;7230,23;2799,09;1098,83;11701,42;;2340,34;2340,34;14041,76;24,04;820,31;;278,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220795513;Electricité;EDF;10213431240;14/11/2024;14/11/2024;;Validée;;;;;-52,12;;-10,42;-10,42;-62,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220795513;Electricité;EDF;10197814561;17/04/2024;17/04/2024;;Validée;;;;;-227,92;;-45,58;-45,58;-273,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220795513;Electricité;EDF;10186771651;21/11/2023;08/10/2023;21/11/2023;Validée;2639;1605,08;194,5;25,82;1405,88;;281,17;281,17;1687,05;52,3;2,64;;23,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220795513;Electricité;EDF;10191934248;29/01/2024;08/12/2023;31/12/2023;Validée;868;521,9;180;0,87;562,71;;112,54;112,54;675,25;64,73;0,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220795513;Electricité;EDF;10180039235;21/08/2023;08/07/2023;21/08/2023;Validée;395;102,22;135,03;24,01;242,59;;48,52;48,52;291,11;55,34;0,39;;23,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220795513;Electricité;EDF;10182299766;21/09/2023;08/08/2023;21/09/2023;Validée;1666;539,79;140,05;24,85;552,05;;110,4;110,4;662,45;31,65;1,67;;23,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220795513;Electricité;EDF;10184504220;21/10/2023;08/09/2023;21/10/2023;Validée;4586;1530,39;185,25;27,01;1285,87;;257,17;257,17;1543,04;27,45;4,58;;22,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220795513;Electricité;EDF;10177872252;21/07/2023;08/06/2023;21/07/2023;Validée;3085;1023,68;161,77;23,29;907,66;;181,52;181,52;1089,18;28,67;3,09;;20,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220795513;Electricité;EDF;10171330811;21/04/2023;01/01/2023;21/04/2023;Validée;15810;9885,93;1049,07;133,63;8463,86;;1692,78;1692,78;10156,64;52,69;48,13;;85,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10165778038;26/01/2023;01/01/2023;24/01/2023;Validée;2177;1003,73;115,18;23,060001;1179,91;2,19;227,99;230,18;1410,09;53,14;16,61;;6,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10169576041;25/03/2023;25/01/2023;24/02/2023;Annulée;2938;1354,59;130,74;10,63;787,14;1,22;152,96;154,18;941,32;26,43;7,34;;3,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10216593672;27/12/2024;01/01/2024;24/12/2024;Validée;21789;3333,58;923,25;441,34;4947,94;15,5;933,24;948,74;5896,68;20,68;399,79;;41,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10213352378;14/11/2024;14/11/2024;;Validée;;;;;-16,62;;-3,32;-3,32;-19,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10202190791;14/06/2024;25/12/2023;31/12/2023;Validée;409;188,57;18;0,41;213,34;;42,67;42,67;256,01;52,06;0,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10218892990;27/01/2025;25/12/2024;31/12/2024;Validée;730;112,12;249,38;16,19;384,53;0,28;75,92;76,2;460,73;50,46;15,33;;0,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10198532642;25/04/2024;25/04/2024;;Validée;;;;;-70,41;;-14,08;-14,08;-84,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10189370888;25/12/2023;25/10/2023;24/11/2023;Validée;163;75,15;24,72;4,02;86,35;1,4;12,15;13,55;99,9;50,51;0,16;;3,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10191691332;25/01/2024;25/11/2023;24/12/2023;Validée;1296;597,53;74,82;5,29;505,59;1,22;96,69;97,91;603,5;38,6;1,3;;3,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10184816269;25/10/2023;25/08/2023;24/09/2023;Validée;158;72,85;24,5;4,02;84,49;1,4;11,79;13,19;97,68;50,93;0,16;;3,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10182600463;25/09/2023;25/07/2023;24/08/2023;Validée;145;66,85;25,64;4,4100003;81,74;1,52;10,79;12,31;94,05;53,33;0,15;;4,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10124940256;23/02/2021;25/11/2020;31/12/2020;Validée;3644;381,53;;118,49999;481,42;-0,99;99,86;98,87;580,29;9,96;81,99;;0,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10120832035;06/12/2020;25/09/2020;24/11/2020;Validée;3572;373,99;;121,87;533,08;2,4;97,89;100,29;633,37;11,51;80,37;;6,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10176699697;06/07/2023;25/02/2023;24/03/2023;Validée;-2490;-1148,04;-114,69;-6,13;-942,38;-1,33;-183,61;-184,94;-1127,32;37,6;-2,49;;-3,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10176750936;07/07/2023;25/01/2023;24/02/2023;Validée;-2938;-1354,59;-130,74;-10,63;-787,14;-1,22;-152,96;-154,18;-941,32;26,43;-7,34;;-3,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10176697512;06/07/2023;25/03/2023;24/04/2023;Validée;-1993;-918,89;-94,57;-5,51;-758,47;-1,29;-146,96;-148,25;-906,72;37,78;-1,99;;-3,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10187086476;25/11/2023;25/09/2023;24/10/2023;Validée;117;53,94;23,29;4,11;69,9;1,44;8,72;10,16;80,06;56,23;0,12;;3,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10177735407;19/07/2023;25/01/2023;24/06/2023;Validée;8441;3891,81;412,82;30,45;2912,04;6,48;558,74;565,22;3477,26;34,14;12,84;;17,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10180359451;25/08/2023;25/06/2023;24/07/2023;Validée;179;82,53;23,63;3,8200002;90,3;1,33;13,2;14,53;104,83;48,31;0,18;;3,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10171577943;25/04/2023;25/02/2023;24/03/2023;Annulée;2490;1148,04;114,69;6,13;942,38;1,33;183,61;184,94;1127,32;37,6;2,49;;3,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10173725619;25/05/2023;25/03/2023;24/04/2023;Annulée;1993;918,89;94,57;5,51;758,47;1,29;146,96;148,25;906,72;37,78;1,99;;3,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22263820455683;Electricité;EDF;10166106319;01/02/2023;01/02/2023;;Validée;;;;;4,09;0,22;;0,22;4,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10178275813;26/07/2023;03/06/2023;02/07/2023;Validée;103;47,49;11,47;1,73;51,1;0,72;7,59;8,31;59,41;47,93;0,1;;1,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10202455009;18/06/2024;03/12/2023;31/12/2023;Validée;94;43,34;4;0,09;48,89;;9,78;9,78;58,67;51,92;0,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10216593672;27/12/2024;01/01/2024;02/12/2024;Validée;1072;169,28;131,68;40,42;402,42;9,02;47,65;56,67;459,09;33,77;20,02;;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10198604501;26/04/2024;26/04/2024;;Validée;;;;;-5,6;;-1,12;-1,12;-6,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10213437302;14/11/2024;14/11/2024;;Validée;;;;;-1,4;;-0,28;-0,28;-1,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10218892990;27/01/2025;03/12/2024;31/12/2024;Validée;125;19,61;7,44;2,5200002;30,9;-0,03;6,28;6,25;37,15;22,7;2,63;;-0,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10187176802;26/11/2023;03/10/2023;02/11/2023;Validée;79;36,42;11,25;1,7900001;43,05;0,74;5,89;6,63;49,68;52,23;0,08;;1,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10189443420;26/12/2023;03/11/2023;02/12/2023;Validée;120;55,33;13,3;1,89;58,67;0,76;8,95;9,71;68,38;47,32;0,12;;1,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10184898251;26/10/2023;03/09/2023;02/10/2023;Validée;109;50,26;12,82;1,88;54,58;0,76;8,13;8,89;63,47;48,35;0,11;;1,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10167482308;26/02/2023;03/01/2023;02/02/2023;Validée;131;60,4;11,85;2,42;76,71;0,45;13,71;14,16;90,87;56,71;0,95;;1,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10173811667;26/05/2023;03/04/2023;02/05/2023;Validée;71;32,74;10,21;1,7;39,32;0,72;5,23;5,95;45,27;52,99;0,07;;1,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10125440400;03/03/2021;27/12/2020;31/01/2021;Validée;166;17,38;;6,8900003;24,27;0,08;4,56;4,64;28,91;10,47;3,74;;1,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10120832035;06/12/2020;03/10/2020;02/12/2020;Validée;240;25,13;;10,93;59,74;1,48;6,58;8,06;67,8;20,34;5,4;;3,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10166106228;01/02/2023;01/02/2023;;Validée;;;;;4,09;0,22;;0,22;4,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10169646589;26/03/2023;03/02/2023;02/03/2023;Validée;83;38,27;10,68;1,71;23,26;0,72;2,03;2,75;26,01;25,96;0,08;;1,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10165777976;26/01/2023;01/01/2023;02/01/2023;Validée;7;3,23;8,17;1,78;17,38;0,75;0,74;1,49;18,87;222,86;0,05;;1,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10124940256;23/02/2021;03/12/2020;26/12/2020;Validée;103;10,78;;3,33;25,95;0,65;2,82;3,47;29,42;21,96;2,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10182680525;26/09/2023;03/08/2023;02/09/2023;Validée;59;27,2;10,38;1,77;35,61;0,74;4,4;5,14;40,75;57,36;0,06;;1,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10171642042;26/04/2023;03/03/2023;02/04/2023;Validée;104;47,95;11,27;1,6700001;51,18;0,7;7,67;8,37;59,55;47,61;0,1;;1,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10176018218;26/06/2023;03/05/2023;02/06/2023;Validée;85;39,19;10,52;1,6600001;44,17;0,7;6,27;6,97;51,14;50,01;0,09;;1,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22239363212313;Electricité;EDF;10180436929;26/08/2023;03/07/2023;02/08/2023;Validée;57;26,28;10,36;1,8299999;34,99;0,76;4,2;4,96;39,95;58,18;0,06;;1,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10169623037;26/03/2023;08/01/2023;26/03/2023;Annulée;3317;2262,8;315,86;32,52;1591,32;;318,26;318,26;1909,58;46,99;5,07;;27,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10218892990;27/01/2025;08/12/2024;31/12/2024;Validée;278;56,77;49,33;2,18;113,3;;22,65;22,65;135,95;39,97;5,84;;-3,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10171654280;26/04/2023;08/03/2023;26/04/2023;Annulée;2173;910,87;153,34;16,59;830,23;;166,04;166,04;996,27;37,44;2,17;;14,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10189338099;25/12/2023;08/11/2023;25/12/2023;Validée;2547;1767,23;194,89;18,66;1527,22;;305,44;305,44;1832,66;59,23;2,55;;16,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10216593672;27/12/2024;01/01/2024;27/12/2024;Validée;15237;2556,38;1481,99;475,9;4790,25;;958,09;958,09;5748,34;28,32;274,62;;201,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10213399951;14/11/2024;14/11/2024;;Validée;;;;;-22,36;;-4,47;-4,47;-26,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10197761427;17/04/2024;17/04/2024;;Validée;;;;;-97,79;;-19,56;-19,56;-117,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10191934251;29/01/2024;08/12/2023;31/12/2023;Validée;144;68,07;82;0,14;131,46;;26,3;26,3;157,76;91,19;0,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10187077275;25/11/2023;08/10/2023;25/11/2023;Validée;1601;1042,67;118,37;18,25;915,41;;183,08;183,08;1098,49;56,04;1,6;;16,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10164502138;08/01/2023;08/01/2023;;Validée;;;63,66;13,96;92,09;;18,41;18,41;110,5;;;;13,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10184804558;25/10/2023;08/09/2023;25/10/2023;Validée;1633;546,75;103,19;17,75;513,89;;102,77;102,77;616,66;30,38;1,64;;16,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10175980752;26/06/2023;08/05/2023;26/06/2023;Annulée;1261;419,11;94,48;15,68;414,59;;82,9;82,9;497,49;31,63;1,26;;14,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10182577115;25/09/2023;08/08/2023;25/09/2023;Validée;857;282,15;92,44;17,5;319,46;;63,89;63,89;383,35;35,24;0,85;;16,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10180336459;25/08/2023;08/07/2023;25/08/2023;Validée;358;111,04;88,04;17,26;196,16;;39,21;39,21;235,37;49,97;0,37;;16,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10173826375;26/05/2023;08/04/2023;26/05/2023;Annulée;969;306,48;92,54;14,93;333,08;;66,62;66,62;399,7;32,83;0,97;;13,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10176699692;06/07/2023;08/04/2023;26/05/2023;Validée;-969;-306,48;-92,54;-14,93;-333,08;;-66,62;-66,62;-399,7;32,83;-0,97;;-13,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10176697933;06/07/2023;08/05/2023;26/06/2023;Validée;-1261;-419,11;-94,48;-15,68;-414,59;;-82,9;-82,9;-497,49;31,63;-1,26;;-14,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10176751545;07/07/2023;08/01/2023;26/03/2023;Validée;-3317;-2262,8;-315,86;-32,52;-1591,32;;-318,26;-318,26;-1909,58;46,99;-5,07;;-27,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10176750754;07/07/2023;08/03/2023;26/04/2023;Validée;-2173;-910,87;-153,34;-16,59;-830,23;;-166,04;-166,04;-996,27;37,44;-2,17;;-14,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10177727067;19/07/2023;08/01/2023;19/07/2023;Validée;8471;4151,48;744,51;94,44;3461,37;;692,26;692,26;4153,63;39,75;10,23;;84,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220286244;Electricité;EDF;10166118436;01/02/2023;01/01/2023;01/02/2023;Validée;1994;1368,05;36,59;18,06;1508,7;;301,74;301,74;1810,44;74,76;14,8;;3,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22265557063401;Electricité;EDF;10216593672;27/12/2024;01/01/2024;02/12/2024;Validée;232;36,02;97,43;25,27;211,65;9,02;9,51;18,53;230,18;80,34;4,87;;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22265557063401;Electricité;EDF;10166105658;01/02/2023;01/02/2023;;Validée;;;;;4,09;0,22;;0,22;4,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22265557063401;Electricité;EDF;10213437248;14/11/2024;14/11/2024;;Validée;;;;;-0,4;;-0,08;-0,08;-0,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22265557063401;Electricité;EDF;10198532278;25/04/2024;25/04/2024;;Validée;;;;;-1,75;;-0,35;-0,35;-2,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22265557063401;Electricité;EDF;10218892990;27/01/2025;27/01/2025;;Validée;;;-0,5;-0,11;-0,47;-0,03;;-0,03;-0,5;;;;-0,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22265557063401;Electricité;EDF;10211899069;25/10/2024;25/10/2024;;Validée;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22265557063401;Electricité;EDF;10187085990;25/11/2023;03/10/2023;02/11/2023;Validée;22;10,14;8,76;1,73;21,8;0,74;1,63;2,37;24,17;91,23;0,02;;1,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22265557063401;Electricité;EDF;10189370378;25/12/2023;03/11/2023;02/12/2023;Validée;6;2,77;8,32;1,78;16,17;0,76;0,45;1,21;17,38;239,83;0,01;;1,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22265557063401;Electricité;EDF;10124940256;23/02/2021;23/02/2021;;Validée;;;;0,57;-6,21;-0,34;;-0,34;-6,55;;;;0,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22265557063401;Electricité;EDF;10173725272;25/05/2023;03/04/2023;02/05/2023;Validée;18;8,3;8,12;1,65;19,77;0,72;1,32;2,04;21,81;100,67;0,02;;1,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22265557063401;Electricité;EDF;10180358965;25/08/2023;03/07/2023;02/08/2023;Validée;43;19,83;9,8;1,81;29,82;0,76;3,17;3,93;33,75;65,14;0,04;;1,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22265557063401;Electricité;EDF;10182599909;25/09/2023;03/08/2023;02/09/2023;Validée;58;26,74;10,33;1,77;35,23;0,74;4,33;5,07;40,3;57,69;0,06;;1,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22265557063401;Electricité;EDF;10171577610;25/04/2023;03/03/2023;02/04/2023;Validée;19;8,76;7,92;1,59;19,83;0,7;1,4;2,1;21,93;96;0,02;;1,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22265557063401;Electricité;EDF;10175942249;25/06/2023;03/05/2023;02/06/2023;Validée;30;13,83;8,35;1,6;23,89;0,7;2,22;2,92;26,81;74,3;0,03;;1,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22265557063401;Electricité;EDF;10120832035;06/12/2020;03/10/2020;02/12/2020;Validée;4;0,42;;3,3000002;27,4;1,48;0,11;1,59;28,99;602,5;0,09;;3,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22265557063401;Electricité;EDF;10165777610;26/01/2023;01/01/2023;02/01/2023;Validée;2;0,92;7,97;1,75;14,76;0,75;0,21;0,96;15,72;650,5;0,02;;1,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22265557063401;Electricité;EDF;10167416360;25/02/2023;03/01/2023;02/02/2023;Validée;21;9,68;7,52;1,62;19,14;0,45;2,2;2,65;21,79;83,43;0,15;;1,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22265557063401;Electricité;EDF;10178182057;25/07/2023;03/06/2023;02/07/2023;Validée;35;16,14;8,79;1,67;26,05;0,72;2,59;3,31;29,36;69,66;0,04;;1,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22265557063401;Electricité;EDF;10169575624;25/03/2023;03/02/2023;02/03/2023;Validée;19;8,76;8,16;1,65;16,72;0,72;0,71;1,43;18,15;79,32;0,02;;1,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22265557063401;Electricité;EDF;10184815637;25/10/2023;03/09/2023;02/10/2023;Validée;42;19,36;9,9;1,81;29,59;0,76;3,14;3,9;33,49;66,14;0,04;;1,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22227206917140;Electricité;EDF;10218892990;27/01/2025;02/12/2024;31/12/2024;Validée;690;130,44;39,37;14,41;196,34;-0,01;39,33;39,32;235,66;26,37;14,49;;-0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22227206917140;Electricité;EDF;10173725031;25/05/2023;02/04/2023;01/05/2023;Annulée;927;276,46;21,17;3,22;219,11;0,92;40,47;41,39;260,5;23,29;0,93;;2,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22227206917140;Electricité;EDF;10213351502;14/11/2024;14/11/2024;;Validée;;;;;-12,68;;-2,54;-2,54;-15,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22227206917140;Electricité;EDF;10197763686;17/04/2024;17/04/2024;;Validée;;;58;;2,56;;0,51;0,51;3,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22227206917140;Electricité;EDF;10216593672;27/12/2024;01/01/2024;01/12/2024;Validée;8839;1220,4;398,06;193,25;1935,37;11,62;344,86;356,48;2291,85;19,71;164,44;;28,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22227206917140;Electricité;EDF;10189370024;25/12/2023;02/11/2023;01/12/2023;Validée;1013;557,1;66,97;3,43;487,7;0,96;94,02;94,98;582,68;47,81;1,01;;2,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22227206917140;Electricité;EDF;10191944589;29/01/2024;02/12/2023;31/12/2023;Validée;1046;576,87;;1,05;428,95;;85,79;85,79;514,74;40,91;1,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22227206917140;Electricité;EDF;10187085633;25/11/2023;02/10/2023;01/11/2023;Validée;962;296,5;23,98;3,3;236,92;0,94;43,96;44,9;281,82;24,29;0,96;;2,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22227206917140;Electricité;EDF;10180358652;25/08/2023;02/07/2023;01/08/2023;Validée;577;171,59;17,43;3,01;142,83;0,96;25,05;26,01;168,84;24,23;0,58;;2,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22227206917140;Electricité;EDF;10175941981;25/06/2023;02/05/2023;01/06/2023;Annulée;792;235,76;19,25;3;188,88;0,9;34,5;35,4;224,28;23,47;0,79;;2,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22227206917140;Electricité;EDF;10124940256;23/02/2021;02/12/2020;31/12/2020;Validée;700;73,29;;22,539999;82,34;-0,74;19,19;18,45;100,79;8,54;15,75;;-0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22227206917140;Electricité;EDF;10184815260;25/10/2023;02/09/2023;01/10/2023;Validée;618;184,06;18,56;3,04;152,6;0,96;27;27,96;180,56;24,2;0,62;;2,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
